,target,source,comment
8196,нё̄выль,мясо,
8197,нё̄рыглаӈкве,литься,
8198,нё̄рыглаӈкве,тянуться,о стае птиц
8199,нё̄рых,молодая поросль,
8200,нё̄рых,побег,растений
8201,нё̄тмил,помощь,
8202,нё̄тнэ,красивый,
8203,нё̄тта̄л,некрасивый,
8204,нё̄тумтаӈкве,прибавить,
8205,нё̄тумтаӈкве,добавить,
8206,нё̄туӈкве,помочь,
8207,нё̄туӈкве,прибавить,
8208,нё̄тхатуӈкве,помогать,
8209,нё̄тыгла̄луӈкве,помогать,
8210,нё̄тыгла̄луӈкве,поддерживать,
8211,нё̄тылтахтуӈкве,красоваться,
8212,нёвитахтуӈкве,качаться,
8213,нёвитаӈкве,качать,
8214,нёвлитаӈкве,пополнеть,
8215,нёвсалтахтуӈкве,зашевелиться,
8216,нёвсалтаӈкве,пошевелить,
8217,нёвсатта̄л,неподвижный,
8218,нёвсуӈкве,шевелиться,
8219,нёвумтаптуӈкве,двинуть,
8220,нёвумтаптуӈкве,шевельнуть,
8221,нёвумтаптыгла̄луӈкве,двигать,
8222,нёвумтаптыгла̄луӈкве,шевелить,
8223,нёвумтаӈкве,двинуться,
8224,нёвумтаӈкве,тронуться в путь,
8225,нёвумтаӈкве,шевельнуться,
8226,нёл,нос,
8227,нёлантахтуӈкве,облизываться,
8228,нёлантаӈкве,лизать,
8229,нёлат,нюх,
8230,нёлат,обоняние,
8231,нёлква̄лыг,вожжи,
8232,нёлолов,восемь,
8233,нёлоловит,восьмой,
8234,нёлоловса̄т,восемьсот,
8235,нёлоловса̄тыт,восьмисотый,
8236,нёлоловхуйплов,восемнадцать,
8237,нёлоловхуйпловит,восемнадцатый,
8238,нёлса̄т,восемьдесят,
8239,нёлсамас,ноздря,
8240,нёлсатыт,восьмидесятый,
8241,нёлсори,переносица,
8242,нёлувъяӈкве,лизнуть,
8243,нёмса,скромный,
8244,нёмса,покорный,
8245,нёплув,не плюй,
8246,нёрамы̄г,плавно,
8247,нёрмыгтаӈкве,поползти,
8248,нёрсуӈкве,ползать,
8249,нёруӈкве,ползти,
8250,нёсарта̄луӈкве,морщить,
8251,нёхыс,соболь,
8252,нила,четыре,
8253,ниласа̄т,четыреста,
8254,нилахуйплов,четырнадцать,
8255,нилахуйпловит,четырнадцатый,
8256,нилыт,четвёртый,
8257,нильсуп,скребок для чистки рыбы,
8258,нильталахтуӈкве,царапаться,обо что-либо твёрдое
8259,нильталаӈкве,царапать,
8260,нильтаӈ,яр,
8261,нилюӈкве,чистить,рыбу
8262,нимсаре̄ква,паук,
8263,нир,прут,
8264,нирсяхыл,куст,
8265,нирталахтуӈкве,заниматься грабежом,
8266,нирталаӈкве,грабить,
8267,нисыг,молока,
8268,нисьта,необученный,об олене
8269,ӯнлахо̄луӈкве,посиживать,
8270,ӯнлуӈкве,сидеть,
8271,ӯнлуӈкве,стоять,о предметах объёмистых
8272,ӯнлуӈкве,широких,
8273,ӯнлуӈкве,массивных,
8274,ӯнлыглаӈкве,сидеть,неоднократно
8275,но̄х-а̄лмаяӈкве,приподнять,
8276,но̄х-а̄лмаяӈкве,поднять,
8277,но̄х-атуӈкве,собрать,с земли
8278,но̄х-ва̄ӈкуӈкве,выкарабкаться,
8279,но̄х-во̄ртумтахтуӈкве,подняться,
8280,но̄х-во̄ртумтахтуӈкве,вскочить,
8281,но̄х-ква̄луӈкве,встать,
8282,но̄х-ква̄луӈкве,подняться,
8283,но̄х-лапуӈкве,взойти,о солнце
8284,но̄х-лапуӈкве,взлететь,
8285,но̄х-лю̄люӈкве,встать,на ноги
8286,но̄х-масуӈкве,надеть,одежду
8287,но̄х-масуӈкве,обувь,
8288,но̄х-нэ̄глуӈкве,взойти,о солнце
8289,но̄х-патуӈкве,победить,
8290,но̄х-пе̄лаяӈкве,воспламениться,
8291,но̄х-порыгма̄луӈкве,подпрыгнуть,
8292,но̄х-рохтуптаӈкве,потревожить,во время сна
8293,но̄х-са̄йкатаӈкве,разбудить,
8294,но̄х-се̄лтумтаӈкве,вскинуть,
8295,но̄х-се̄лтумтаӈкве,подбросить,
8296,но̄х-тагматуӈкве,повесить,
8297,но̄х-тыламлаӈкве,вспорхнуть,
8298,но̄х-тыламлаӈкве,взлететь,
8299,но̄х-ха̄ӈхуӈкве,взобраться,
8300,но̄х-хартуӈкве,вытянуть,
8301,но̄х-хартуӈкве,подтянуть,
8302,но̄х-хилуӈкве,выкопать,
8303,но̄х-хораяӈкве,вспыхнуть,
8304,но̄х-хулиглаӈкве,всплыть,на поверхность воды
8305,но̄х-яныгмаӈкве,вырасти,
8306,но̄х-ӯрмыгтаӈкве,поддержать,не дать упасть
8307,но̄хасьлаӈкве,прихрамывать,
8308,но̄хуӈкве,хромать,
8309,но̄ӈхаль,вверх,
8310,новтуп,скребок,для выделки кожи
8311,новтуӈкве,скрести,
8312,новтуӈкве,скоблить,скребком
8313,нолвит,наледь,
8314,номсахтуӈкве,раздумывать,
8315,номсуӈкве,думать,
8316,номсуӈкве,мыслить,
8317,номсыглаӈкве,размышлять,
8318,номт,ум,
8319,номт,мысль,
8320,номт,память,
8321,номтта̄л,безумный,
8322,номтта̄л,бестолковый,
8323,номтыл,наизусть,
8324,номтыӈ,умный,
8325,номуӈкве,помнить,
8326,номылмаптуӈкве,напомнить,
8327,номылматуӈкве,вспомнить,
8328,номылматуӈкве,придумать,
8329,номылматыгла̄луӈкве,вспоминать,
8330,номылматыгла̄луӈкве,придумывать,
8331,нор,бревно,
8332,норма,полка,
8333,нортгала̄луӈкве,расстилать,
8334,нортуӈкве,стлать,
8335,нортхатуӈкве,стлаться,
8336,нот,век,
8337,нотыӈ,вечный,
8338,ӯнс,нельма,рыба
8339,ӯнтмит,просека,
8340,ӯнттуӈкве,сажать,
8341,ӯнттуӈкве,ставить,
8342,ӯнттуӈкве,строить,
8343,ӯнттуӈкве,сеять,
8344,ӯнтуӈкве,сесть,
8345,ӯнтуӈкве,свернуться,о молоке
8346,ӯнтыгла̄луӈкве,садиться,
8347,ӯнтыгпа̄лыглаӈкве,присаживаться,
8348,ӯнтыгпаӈкве,присесть,
8349,нуй,сукно,
8350,нуй сахи,шуба,из сукна
8351,нуйгалаӈкве,ободрать,
8352,нуйхатуӈкве,помчаться,
8353,нул,стремнина,во время половодья
8354,нулыӈ,волнистый,
8355,нулыӈ,бурлящий,
8356,нуми,верхний,
8357,нумыл,сверху,
8358,нумыл,верхом,
8359,нумын,вверху,
8360,нур,месть,
8361,нуралаӈкве,обвинять,
8362,нуса,нужда,
8363,нуса,нищета,
8364,нуса,бедность,
8365,нуса,бедный,
8366,нуса,нищий,
8367,нусаг,бедно,
8368,нусаг патуӈкве,обеднеть,
8369,нусамаӈкве,нуждаться,
8370,нусамаӈкве,бедствовать,
8371,нуюӈкве,драть,
8372,нуюӈкве,сдирать,берёсту
8373,нуюӈкве,шкуру,
8374,ӣныг,шиповник,ягода
8375,ӣныгйӣв,шиповник,куст
8376,ный,тётя,младшая сестра матери
8377,ӯньсяс,сало,с задней части туловища животных
8378,нэ̄,женщина,
8379,нэ̄ тотуӈкве,жениться,
8380,нэ̄ви са̄лы,важенка,олень
8381,нэ̄гла̄лаӈкве,показываться,
8382,нэ̄гла̄лаӈкве,появляться,
8383,нэ̄глала̄луӈкве,показываться,
8384,нэ̄глала̄луӈкве,появляться,неоднократно
8385,нэ̄глапаӈкве,появиться,
8386,нэ̄глапаӈкве,показаться,быстро
8387,нэ̄глуӈкве,показаться,
8388,нэ̄глуӈкве,появиться,
8389,нэ̄глыглаӈкве,появляться,
8390,нэ̄глыглаӈкве,показываться,иногда
8391,нэ̄гуӈкве,привязать,
8392,нэ̄гуӈкве,завязать,
8393,нэ̄гылттахтуӈкве,выглянуть,
8394,нэ̄гылттахтуӈкве,высунуться,
8395,нэ̄мат,никакой,
8396,нэ̄матыр,,мест.
8397,нэ̄матыр,ничего,
8398,нэ̄матыр,ничто,
8399,нэ̄матырсыр,,мест.
8400,нэ̄матырсыр,никакой,
8401,нэ̄мхо̄т,нигде,
8402,нэ̄мхо̄т,негде,
8403,нэ̄мхо̄тпа,никто,
8404,нэ̄мхотмус,никак,
8405,нэ̄мхотталь,никуда,
8406,нэ̄мхотъют,никто,
8407,нэ̄мхуньт,никогда,
8408,нэ̄мхурип,никакой,
8409,нэ̄пак,бумага,
8410,нэ̄пакта̄л,неграмотный,
8411,нэ̄пакта̄л,безграмотность,
8412,нэ̄пакыл хаснэ,грамотный,
8413,нэ̄пакыл хаснэ,образованный,
8414,нэ̄пакыӈ,грамотный,
8415,нэ̄рнэ йӣв,скрипка,
8416,нэ̄рп,краска,
8417,нэ̄руӈкве,играть на скрипке,
8418,нэ̄та̄л,неженатый,
8419,нэ̄тмил,узел,
8420,нэ̄тмил,связка,
8421,нэ̄ӈ,женатый,
8422,ню̄нсалта̄луӈкве,вытягивать,
8423,ню̄нсалтахтыглаӈкве,потягиваться,
8424,ню̄нслаптуӈкве,вытянуть,
8425,ню̄нслаптуӈкве,растянуть,
8426,ню̄нсуӈкве,вытянуться,
8427,ню̄ныслаӈкве,вытянуть,
8428,ню̄ныслаӈкве,растянуть,
8429,ню̄рум ӯй,медведь,
8430,ню̄сум,дальний родственник,
8431,ню̄сум о̄йка,сват,
8432,ню̄сум о̄йка,свояк,
8433,ню̄сум э̄ква,сватья,
8434,ню̄сум э̄ква,свояченица,
8435,нюлми,рана,
8436,нюлмиӈ,раненый,
8437,нюлт,клятва,
8438,нюлтуӈкве,клясться,
8439,нюлы,пихта,
8440,нюлыкис,радуга,
8441,нюсы,лишайник,на хвойных деревьях
8442,ня̄вгуӈкве,мяукать,
8443,ня̄влак,мягкий,о пухе
8444,ня̄влалахтуӈкве,гоняться,
8445,ня̄влалаӈкве,гонять,
8446,ня̄влумтахтуӈкве,погнаться,
8447,ня̄врам,ребёнок,
8448,ня̄врам ӯрнэ нэ̄,няня,
8449,ня̄врам ӯруӈкве,нянчить,
8450,ня̄врамта̄л,бездетный,
8451,ня̄вылхатуӈкве,гнаться,
8452,ня̄йтхум,ворожей,
8453,ня̄йтхум,экстрасенс,
8454,ня̄ксюӈкве,шлёпать,
8455,ня̄ксятаӈкве,шлёпнуться,
8456,ня̄куӈкве,мять,траву
8457,ня̄л,стрела,
8458,ня̄лтуп,крохаль,утка
8459,ня̄лы,ложка,
8460,ня̄лыӈ,жадный,
8461,ня̄лыӈ,алчный,
8462,ня̄ль,слопец,
8463,ня̄льсиӈ,скользкий,
8464,ня̄льсь,слизь,
8465,ня̄льсятаӈкве,поскользнуться,
8466,ня̄нь,хлеб,
8467,ня̄п,телёнок лося,
8468,ня̄р,болото,
8469,ня̄ра,чирки,кисы из оленьих камусов
8470,ня̄рав,белый,масть оленя
8471,ня̄рка̄т,крот,
8472,ня̄рпил,незрелая ягода,
8473,ня̄рппум,зелень,
8474,ня̄рппумоспа,зелёный,
8475,ня̄руй,червь,
8476,ня̄руй,гусеница,
8477,ня̄рум,анат.,
8478,ня̄рум,лопатка,
8479,ня̄хсуй,визг,
8480,ня̄хсуй,писк,
8481,ня̄хсям,жабры,
8482,ня̄ӈхасаӈкве,взвизгнуть,
8483,ня̄ӈхасьлаӈкве,повизгивать,
8484,ня̄ӈхуӈкве,визжать,
8485,ня̄ӈхуӈкве,мяукать,
8486,няӈра,суровый,о природе
8487,няӈра,резкий,
8488,няӈра,порывистый,о ветре
8489,няӈрамаӈкве,разбушеваться,
8490,няӈрамаӈкве,разыграться,о непогоде
8491,няӈрамаӈкве,крепчать,о ветре
8492,нялык,сельдь,сосьвинская
8493,няртумтаӈкве,обобрать,
8494,няртуӈкве,сосать,
8495,няс,тупой,
8496,няслуӈкве,удить,
8497,нясмуӈкве,затупиться,
8498,няхтуӈкве,чихать,
8499,о̄ӈх,смола,
8500,о̄ӈх,сера,
8501,о̄вас,овёс,
8502,о̄влыӈ,виновный,
8503,о̄влэ̄т,сначала,
8504,о̄влэ̄т,сперва,
8505,о̄выл,начало,
8506,о̄вылматуӈкве,начать,
8507,о̄вылматыгла̄луӈкве,начинать,
8508,о̄вылмахтуӈкве,приняться,
8509,о̄вылмахтуӈкве,начать,
8510,о̄вылта̄лыглаӈкве,начинать,
8511,о̄вылтахтуӈкве,начаться,
8512,о̄вылтахтуӈкве,приняться,
8513,о̄вылтахтыгла̄луӈкве,начинаться,
8514,о̄вылтахтыгла̄луӈкве,приниматься,
8515,о̄вылтаӈкве,начать,
8516,ов,течение,
8517,овмыгтаӈкве,потечь,
8518,овра,грубый,о голосе
8519,овта,копьё,
8520,овта,пика,
8521,овтаӈ палум,оса,
8522,овтуӈкве,течь,
8523,овумлаӈкве,потечь,
8524,овуӈкве,течь,
8525,оиглаӈкве,убежать,
8526,оиглаӈкве,освободиться,
8527,оигпа̄лыглаӈкве,освобождаться,
8528,оигпан о̄выл,конец,
8529,оигпаӈкве,освободиться,
8530,оилматуӈкве,уснуть,
8531,оилтаӈкве,усыпить,
8532,о̄йка,мужчина,
8533,о̄йнас,эхо,
8534,ойгалаӈкве,разбегаться,
8535,ойматуӈкве,вырваться,
8536,ойматуӈкве,освободиться,
8537,ойта,заливной луг,
8538,ойталаӈкве,платить,
8539,ойтуӈкве,уплатить,
8540,ойтхатуӈкве,расплатиться,
8541,ойтхатыгла̄луӈкве,расплачиваться,
8542,ойтыгла̄луӈкве,платить,
8543,о̄лантаӈкве,существовать,
8544,о̄лмыгта̄лыглаӈкве,поселяться,
8545,о̄лмыгтаптуӈкве,поселить,
8546,о̄лмыгтаптыгла̄луӈкве,поселять,
8547,о̄лмыгтаӈкве,поселиться,
8548,о̄лнэ нак,период жизни,
8549,о̄лта̄л,необитаемый,
8550,о̄лтгалаӈкве,соединять,
8551,о̄лтул,имущество,
8552,о̄лтул,достояние,
8553,о̄лтуӈкве,соединить,
8554,о̄лтыг,стая,
8555,о̄лтыг,выводок,о птицах
8556,о̄лупса,жизнь,
8557,о̄луӈкве,жить,
8558,о̄луӈкве,быть,
8559,о̄луӈкве,находиться,
8560,о̄лыгла̄луӈкве,случаться,
8561,о̄лыгла̄луӈкве,бывать,
8562,о̄лыглам нак,случай,
8563,о̄лыглатта̄л,необыкновенный,
8564,о̄лыглаӈкве,случиться,
8565,о̄лыглаӈкве,бывать,
8566,о̄льпыӈ,крашеный,
8567,о̄льпыӈ,цветной,
8568,о̄люп,краска,
8569,о̄люпта̄лыглаӈкве,раскрашивать,
8570,о̄люптаӈкве,красить,
8571,олн,деньги,
8572,олнкас,кошелёк,
8573,олнке̄р,монета,
8574,олнке̄р,копейка,
8575,олныӈ,денежный,
8576,ома,мама,
8577,о̄ниг,мачеха,
8578,о̄ниг,сноха,
8579,о̄нтантаӈкве,прибывать,о воде
8580,о̄нтуӈкве,прибыть,о воде
8581,о̄ньсюӈкве,иметь,
8582,онтас,помощь,
8583,онтастахтуӈкве,прижаться,
8584,онтастахтуӈкве,опереться,
8585,онтастаӈкве,помочь,
8586,онтолов,девять,
8587,онтоловит,девятый,
8588,онтоловсат,девятьсот,
8589,онтоловхуйплов,девятнадцать,
8590,онтоловхуйпловит,девятнадцатый,
8591,онтырса̄т,девяносто,
8592,онтырса̄тыт,девяностый,
8593,о̄па,дед,по отцовской линии
8594,о̄парись,дедушка,
8595,о̄парись,предок,
8596,о̄парисьнам,фамилия,
8597,орвиньт,вой,зверя
8598,орвиньтаӈкве,выть,о звере
8599,о̄сь,плетень,
8600,ос,поверхность,
8601,ос,слой,
8602,осма хӯрыг,подушка,
8603,оссам,глупый,
8604,оссувла̄лыглаӈкве,оставлять,
8605,оссувла̄лыглаӈкве,покидать,
8606,оссувлаӈкве,оставить,
8607,оссувлаӈкве,покинуть,
8608,оссы,мягкая стружка,
8609,осты,опять,
8610,осты,снова,
8611,остыгыл,да,
8612,остыгыл,конечно,
8613,осыт,толщина,
8614,осыӈ,толстый,
8615,осыӈ,полный,о человеке
8616,осыӈ,глубокий,о снеге
8617,осыӈ,густой,о чае
8618,осыӈ-cа̄йтыӈ,сознательный,
8619,осыӈмаӈкве,пополнеть,
8620,осыӈмаӈкве,потолстеть,
8621,осьмар,хитрость,
8622,осьмар,шутка,
8623,осьмарлаӈкве,хитрить,
8624,осьмарлаӈкве,шутить,
8625,осьмарта̄л,бесхитростный,
8626,осьмарта̄л,простой,
8627,осьмарыӈ,хитрый,
8628,осьмарыӈ,лукавый,
8629,осьмарыӈысь,хитро,
8630,осьмарыӈысь,лукаво,
8631,осься,тонкий,
8632,осься,узкий,
8633,осьсялэ̄гпа,ящерица,
8634,осьсямтаӈкве,сузить,
8635,осьхолиӈ,интересный,
8636,осьхоль,шутка,
8637,осьхольлаӈкве,шутить,
8638,осял,бродяга,
8639,осяла̄луӈкве,скитаться,
8640,осяла̄луӈкве,бродяжничать,
8641,осямахтуӈкве,удивиться,
8642,осята̄луӈкве,удивлять,
8643,осятаптуӈкве,удивить,
8644,осятахтуӈкве,удивиться,
8645,осятахтыглаӈкве,удивляться,
8646,осятахтыглаӈкве,изумляться,
8647,осятаӈкве,увлечь,
8648,осятаӈкве,удивить,
8649,о̄ты,ласковый,о животном
8650,о̄тыр,богатырь,
8651,оӈтил,ребро,
8652,о̄хтуӈкве,смолить,
8653,о̄хтырлаӈкве,валяться в беспорядке,
8654,о̄хтыртаӈкве,разбросать в беспорядке,
8655,о̄хыӈтовыль,кожа,обработанная
8656,охсар,лиса,
8657,охсар пы̄грись,лисёнок,
8658,оюӈкве,убежать,
8659,пӯӈ,богатство,
8660,пӯӈкто̄р,платок,головной
8661,пӯӈкыӈ,зубастый,
8662,пӯӈыӈ,богатый,
8663,па̄влыӈ,деревенский,
8664,па̄выл,деревня,
8665,па̄выл,посёлок,
8666,па̄г-ква̄луӈкве,выйти,
8667,па̄г-ква̄луӈкве,высадиться на берег,
8668,па̄г-минуӈкве,подняться с берега,
8669,па̄г-патуӈкве,табуир.,
8670,па̄г-патуӈкве,умереть,
8671,па̄г-пӯхтуӈкве,причалить,
8672,па̄г-пӯхтуӈкве,пристать к берегу,
8673,па̄г-хо̄юӈкве,остановиться у берега,
8674,па̄г-хо̄юӈкве,пристать к берегу,
8675,па̄гле,на берег,вверх от водоёма
8676,па̄йп,кузов,берестяной
8677,па̄йт,щека,
8678,па̄йтахтуӈкве,кипеть,
8679,па̄йтуӈкве,кипятить,
8680,па̄йтуӈкве,варить,
8681,па̄йтым,кипячёный,
8682,па̄йтым,варёный,
8683,па̄кв,шишка,кедровая
8684,па̄квсам,орех,кедровый
8685,па̄квтэ̄пинэ,кедровка,птица
8686,па̄крип,погреб,
8687,па̄лтуӈкве,растопить,печь
8688,па̄лтуӈкве,развести огонь,
8689,па̄лтыглаӈкве,топить,печь
8690,па̄лтыглаӈкве,разводить огонь,
8691,па̄лыг-воӈнуӈкве,раздуться,
8692,па̄лыг-ка̄ралаӈкве,расковырять,
8693,па̄лыг-лаквтуӈкве,раздвинуть,
8694,па̄лыг-манумтаӈкве,разорвать,
8695,па̄лыг-па̄рссатаӈкве,распускаться,о цветах
8696,па̄лыг-патуӈкве,раскрыться,о двери
8697,па̄лыг-патуӈкве,вскрыться,о реке
8698,па̄лыг-покматаӈкве,взорваться,о снаряде
8699,па̄лыг-покматаӈкве,бомбе,
8700,па̄лыг-пувтуӈкве,выдолбить,
8701,па̄лыг-пӯнсуӈкве,распахнуть,дверь
8702,па̄лыг-рагатаӈкве,распахнуться,о двери
8703,па̄лыг-са̄грапаӈкве,расколоть,
8704,па̄лыг-сылуӈкве,разрезать,
8705,па̄лыг-то̄лматаӈкве,разорваться,
8706,па̄лыг-халытаӈкве,расколоть,
8707,па̄лыг-ю̄ныгтаӈкве,пробить,
8708,па̄лыг-ю̄ныгтаӈкве,разбить,
8709,па̄лыг-яктуӈкве,разрезать,
8710,па̄ля,овца,
8711,па̄ля пы̄грись,ягнёнок,
8712,па̄нт,племянник,двоюродный брат по материнской линии
8713,па̄нта̄ны,блюдце,
8714,па̄нтмалтаӈкве,сравнять,
8715,па̄нтмалтаӈкве,сгладить,
8716,па̄нтмуӈкве,сделаться ровным,
8717,па̄нтмуӈкве,гладким,
8718,па̄нттыг-ра̄туӈкве,прибить,плоским сделать
8719,па̄нттыг-таӈыртаӈкве,раздавить,
8720,па̄нттыг-ю̄ныгтаӈкве,ударить,плоским сделать
8721,па̄нттыг-ялыглаӈкве,растоптать,
8722,па̄нттыг-ё̄масаӈкве,растоптать,
8723,па̄нтыгла̄луӈкве,накрывать,
8724,па̄нтыгла̄луӈкве,закрывать,
8725,па̄рата̄луӈкве,фыркнуть,
8726,па̄ргуӈкве,фыркать,
8727,па̄рс,доход,
8728,па̄рс,выгода,
8729,па̄рссата̄лыглаӈкве,лопаться,о почках
8730,па̄рссата̄лыглаӈкве,распускаться,о цветах
8731,па̄рссатаӈкве,лопнуть,о почках
8732,па̄рссатаӈкве,распуститься,о цветах
8733,па̄рста̄л,бесполезный,
8734,па̄рста̄л,невыгодный,
8735,па̄рт,доска,
8736,па̄с,предел,
8737,па̄с,рубеж,
8738,па̄сгалтахтуӈкве,закапать,начать капать
8739,па̄сгуӈкве,капать,
8740,па̄сса,рукавица,
8741,па̄ссамаӈкве,капнуть,
8742,па̄сыг,оленёнок,
8743,па̄сыглап,сверло,
8744,па̄сыглап,бурав,
8745,па̄тамтаӈкве,выстрелить,
8746,па̄тас,перевес,
8747,па̄тлуптаӈкве,стрелять,
8748,па̄тыраӈкве,исчезать,
8749,па̄тыраӈкве,скрываться,
8750,па̄тырматуӈкве,скрыться,
8751,па̄тырматуӈкве,исчезнуть,
8752,па̄тырмаӈкве,исчезнуть,
8753,па̄тырмаӈкве,скрыться,
8754,па̄хвтуӈкве,кидать,
8755,па̄хвтуӈкве,метать,
8756,па̄хвтхатуӈкве,кидаться,
8757,па̄хвтыглаӈкве,швырять,
8758,па̄хвыӈ,широкий,
8759,па̄хвыӈы̄г,широко,
8760,па̄я тулё̄выл,большой палец,на руке
8761,па̄ялтаптуӈкве,вскипятить,
8762,па̄ялтаӈкве,закипеть,
8763,па̄ӈк,грязь,
8764,па̄ӈкта̄лыглаӈкве,загрязнять,
8765,па̄ӈкта̄лыглаӈкве,пачкать,
8766,па̄ӈктуӈкве,запачкать,
8767,па̄ӈктуӈкве,загрязнить,
8768,па̄ӈх,мухомор,
8769,па̄ӈхвит,ширина,
8770,палиӈ,ушастый,
8771,палиӈ ке̄нт,шапка-ушанка,
8772,палиӈ пӯт,кастрюля,
8773,палкалтаӈкве,теребить,шерсть
8774,палкуӈкве,отделяться,
8775,палкуӈкве,откалываться,
8776,палыт,длина,
8777,палыт,высота,рост
8778,паль,ухо,
8779,пальсимсяк,серьга,
8780,пальсуй,слух,
8781,пальта̄л,глухой,о человеке
8782,пальта̄л патуӈкве,оглохнуть,
8783,пангуӈкве,жужжать,
8784,пантапаӈкве,захлопнуть,
8785,пантуӈкве,покрыть,
8786,пантуӈкве,накрыть,
8787,пантуӈкве,закрыть,
8788,пантхатуӈкве,покрыться,
8789,пантхатуӈкве,закрыться,
8790,пантхатыгла̄луӈкве,покрываться,
8791,пантхатыгла̄луӈкве,закрываться,
8792,паргалтахтуӈкве,отряхнуться,
8793,паргалтаӈкве,стряхивать,
8794,паргалтаӈкве,сыпать,
8795,пармаптуӈкве,отряхнуть,
8796,пармаптуӈкве,встряхнуть,
8797,пармахтуӈкве,встряхнуться,
8798,паруӈкве,закончиться,о медвежьем празднике
8799,пасан,стол,
8800,пасапатта̄л,безвыходный,
8801,пасапаӈкве,продырявиться,
8802,пасатаӈкве,продырявить,
8803,пасирматуӈкве,прищемить,
8804,пасиртахтуӈкве,сжаться,
8805,пасиртахтыгла̄луӈкве,сжиматься,
8806,пасиртаӈкве,сжать,
8807,пасиртаӈкве,сдавить,
8808,пасматаӈкве,запахнуть,
8809,пасуӈкве,пахнуть,
8810,пасьралаӈкве,притеснять,
8811,пасьралаӈкве,угнетать,
8812,пасьруӈкве,щипать,причинять боль
8813,пася,здравствуй,
8814,пася ла̄тыӈ,привет,
8815,пася олэн,здравствуй,
8816,пася̄рйив,рябина,дерево
8817,пасялахтуӈкве,здороваться,
8818,пасяр,рябина,ягода
8819,пасяӈ,приветливый,
8820,патта,основание,
8821,патта,дно,
8822,патталаӈкве,ронять,
8823,паттата̄л,бездонный,
8824,паттуӈкве,уронить,
8825,паттыгла̄луӈкве,назначать,
8826,паттыл,сбивание,
8827,паттыл,сбивание кедровых шишек,
8828,патуӈкве,стать,начать
8829,патуӈкве,падать,
8830,патыгла̄нтуӈкве,выпадать,о снеге
8831,патыглаӈкве,опадать,о листьях
8832,пӯвласаӈкве,дунуть,
8833,пӯвласпи,опухоль,
8834,пӯвлахтуӈкве,опухнуть,
8835,пӯвлуптаӈкве,выкупать,
8836,пӯвлуӈкве,купаться,
8837,пӯвлынкол,баня,
8838,пӯвыр,пузырь,
8839,пӯвырут,шар,
8840,пе̄ламлаӈкве,загореться,
8841,пе̄ламта̄лыглаӈкве,зажигать,
8842,пе̄ламтаӈкве,зажечь,
8843,пе̄лп,острый,
8844,пе̄лп,быстрый,
8845,пе̄лпысь,быстро,
8846,пе̄лтуӈкве,кольнуть,
8847,пе̄лтуӈкве,ткнуть,
8848,пе̄лтхатуӈкве,уколоться,
8849,пе̄лхатуӈкве,врезаться,
8850,пе̄лялахтуӈкве,колоться,
8851,пе̄лялахтын,колючий,
8852,пе̄нтсыл,замена,
8853,пе̄нтуӈкве,менять,
8854,пе̄нтуӈкве,заменять,
8855,пе̄нтхатуӈкве,обменяться,
8856,пе̄нтхатуӈкве,поменяться,
8857,пе̄нтхатыгла̄луӈкве,обмениваться,
8858,пе̄нтыгла̄луӈкве,менять,
8859,пе̄нтыгла̄луӈкве,заменять,
8860,пе̄р,продольный брус над краем нар,в традиционном жилище
8861,пе̄рина,перина,
8862,пе̄рияӈкве,выбрать,
8863,пе̄рмил,портянка,
8864,пе̄рна,крест,
8865,пе̄рсюӈкве,бороться,
8866,пе̄румтахтуӈкве,обернуться,
8867,пе̄румтаӈкве,обернуть,
8868,пе̄румтаӈкве,обмотать,
8869,пе̄руӈкве,перевязать,
8870,пе̄рхатуӈкве,придираться,
8871,пе̄рыгтаӈкве,скрутить,
8872,пе̄рыгтаӈкве,свить,
8873,пе̄с,старый,о предмете
8874,пе̄с,о времени,
8875,пе̄с,ветхий,о предмете
8876,пе̄спора,старина,
8877,пе̄ста̄гыл,,нареч.
8878,пе̄ста̄гыл,издавна,
8879,пе̄сталаӈкве,развязывать,
8880,пе̄стуӈкве,развязать,
8881,пе̄сь,бедро,
8882,пе̄туӈкве,опускать,мясо
8883,пе̄туӈкве,рыбу в котёл,
8884,пегруӈкве,обознаться,
8885,пӯил,с берега,вниз к водоёму
8886,пӯин,на берегу,вверху по отношению к водоёму
8887,пил,ягода,
8888,пилата̄луӈкве,запугивать,
8889,пилата̄луӈкве,угрожать,
8890,пилта̄л,храбрый,
8891,пилта̄л,смелый,
8892,пилуптахтуӈкве,угрожать,
8893,пилуптаӈкве,пугать,
8894,пилуӈкве,бояться,
8895,пилуӈкве,трусить,
8896,пилысьма,страх,
8897,пилысьмаӈ,страшный,
8898,пилысьмаӈ,грозный,
8899,пинтла̄лыглаӈкве,класть,
8900,пинтлуӈкве,положить,
8901,пинуӈкве,положить,
8902,пинуӈкве,налить,
8903,пинхатаӈкве,нарядиться,одеться
8904,пинхатаӈкве,обуться,
8905,пиныгла̄луӈкве,класть,
8906,пирас,собачья шлейка,
8907,пирва,чирок,утка
8908,пис,ряд,
8909,пис,слой,
8910,писаль,ружье,
8911,писаль ло̄с,приклад,ружейный
8912,писаль ня̄л,пуля,
8913,писаль сӯнт,дуло,ружейное
8914,писаль ёвт,курок,у ружья
8915,писъян,пыжьян,рыба
8916,пись,хитрость,
